agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r7_volconf,40.33851272774157,0.7667223469373547,1.190466056497433,0.5545484426891942,0.31920092055644006,0.6843789855036613
