agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r10_synth,72.62285398004552,0.9340817663374801,1.3710911720084142,0.6182621177637189,0.30361501691041126,0.6123733148068483
