year,return,max_drawdown
2020,9.814312425677677,0.4053218133902906
2021,2.905844251767801,0.5408878684284205
2022,-0.2588764284861428,0.8349238368598811
2023,1.7994866510360672,0.5775895646684958
2024,1.7750252610061508,0.5096294314880794
2025,-0.1699638890514098,0.5720459793303198
2026,-0.005309178050446839,0.794182154675146
