agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
c1_n30,200.78668029608315,1.2618289319624134,1.2911390046752849,0.8349238368598815,0.9378502946149747,1.3938113153242755
