year,return,max_drawdown
2020,-0.46779550364877465,0.631129280388559
2021,0.38984503885829414,0.4524543611302746
2022,-0.27295325251295177,0.47356510326327494
2023,-0.2859898569001962,0.4571350637271673
2024,0.16301945964764886,0.387887624927432
2025,-0.07136820211444284,0.3888570831548336
2026,-0.0158539870059744,0.32677809244998723
