agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r8_flow1d,81.57899877901727,0.9690152026604992,1.3354919188014913,0.6711534414461573,0.3357083682262169,0.7278182998460998
