agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r4_n20,80.78486127350197,0.9660525214587281,1.4082166013211859,0.5874382195016874,0.4359335342604388,0.8316483266121915
