year,return,max_drawdown
2020,0.8047699005515616,0.1779174476295854
2021,0.25651676555682634,0.18175269714610398
2022,0.0030059818987544507,0.3937347158983511
2023,0.16761356501261715,0.35200998221659974
2024,0.15556708840868239,0.3650621663548448
2025,0.6481643873615224,0.25454117799311415
2026,0.18719725239853302,0.40633804895152303
