year,return,max_drawdown
2020,2.010228376853044,0.21161187499021206
2021,1.1629267535191907,0.2652566389072445
2022,0.3173367563093843,0.32498888102797985
2023,0.38308159414939746,0.26470556320530236
2024,0.1609569494620331,0.37920940995105135
2025,0.21833425072366053,0.23121646781693939
2026,0.12950253620802554,0.2918683274409125
