agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r9s_4h,280.7170028956261,1.3815612828931014,1.6296094490426063,0.5332100983467197,0.37815559635582074,0.6379165902270407
