agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r9_strikes,49.22535773959457,0.8217067472060222,1.2836538967582956,0.6070399654075631,0.3123023215306198,0.67352462000832
