agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
rg_100_gate_stop,10.032634432059842,0.426092546006152,1.2499468967479128,0.31128239186624374,0.15093855069271944,0.3320942864977787
