year,return,max_drawdown
2020,4.523547237120414,0.24790140677893802
2021,1.26760458394289,0.22925251335104557
2022,-0.1434985348018475,0.6791514602910969
2023,1.6796714762519684,0.4015754638295068
2024,1.0437789545981975,0.3599995620987787
2025,0.3784077471357894,0.4432926800175987
2026,0.19153565569650977,0.5782319156737281
