agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
rg_btcgate,22.166830179213097,0.6111798469304988,1.3282458629691667,0.4833576926572586,0.12699389111530884,0.4944909911827505
