agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r6_30m,59.8288886273136,0.8771670177319864,1.2803782835776016,0.7360119239653273,0.4120520108033506,0.6584594740643532
