agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
don_20_10_stops,10.059959235202179,0.42668973654707676,1.0517557007295086,0.3905231822292271,0.2441770937271645,0.6378224332542248
