year,return,max_drawdown
2020,3.8119005003127304,0.22523719984632995
2021,1.1601480701759166,0.25336570577991824
2022,-0.11757848530280379,0.6858200417797987
2023,0.8678296230184002,0.5163831404467437
2024,1.4804111490876304,0.4084821716134819
2025,0.10148067226991264,0.41437313677522736
2026,0.042392164821205336,0.611084049127885
