agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r7_atrstop,48.79161586183583,0.8192266508253583,1.179357920350119,0.7180429810036262,0.3991501219698049,0.6963382296991614
