agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
slv30m_n8,59.35197733884668,0.8748560433722401,1.369177654545917,0.5914667285857126,0.31983888820532325,0.573164282154447
