agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r4_slippage,28.77658977665934,0.677219020658401,1.280681688759285,0.48209976694337486,0.2370871472751937,0.5940821098344368
