year,return,max_drawdown
2020,2.061939515656137,0.2559585636724995
2021,1.6429519591566204,0.2298660711839805
2022,-0.13278002980584502,0.48209976694337353
2023,0.8410670915509333,0.24499074651227282
2024,0.5452410575831046,0.2692034133086658
2025,0.28695443389638475,0.24099705258714077
2026,0.11994102648597771,0.4066830488833735
