agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r10_swing,114.54190201046175,1.0746086517706437,1.3829572136179038,0.6758395544100416,0.37599284932229915,0.7938157572587227
