agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r7_noext8,71.39453309242417,0.9290099303807253,1.302219929685157,0.6628160378168547,0.3427166120329321,0.7665123657970228
