agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r10_profile,74.11577398844837,0.9401493423929099,1.3695021262791955,0.6196786198942562,0.30888886785721814,0.6247904391789787
