agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
rg_100_stop_lev2,20.436334234613284,0.5911466307906634,1.265129720708429,0.4141215857280327,0.17935337561364711,0.44333285167838876
