year,return,max_drawdown
2020,2.4679401421640645,0.2741322393436688
2021,1.3952142547176787,0.30117349445880937
2022,-0.16542647314485703,0.7275631053808823
2023,1.2973839147425927,0.41431290521914
2024,0.7434510556174152,0.42266292894733304
2025,0.0012602943180821669,0.48833366963047
2026,0.1764550391162072,0.6533073681305949
