agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r5_ens_carry,2.5476866994066834,0.15482989153453586,0.5383936397523253,0.7134709394776578,0.590020002576145,0.7891137407188547
