year,return,max_drawdown
2020,4.9701120632751,0.2174206389006258
2021,0.9650835956418657,0.2533832088428156
2022,-0.019090865508517463,0.5970508643237749
2023,1.794297846457758,0.3821721616608671
2024,0.9481051508144416,0.3898298028754553
2025,0.7383260696279741,0.3446665974534302
2026,0.3946378574185714,0.48754621163499123
