agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
don_soft_risk,5.269405759452626,0.2915186979195654,0.9021143589856143,0.384372417104496,0.14979497133464137,0.4964713447291474
