agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
cap500_c1,83.018560286176,0.9743241055845626,1.3392964840959765,0.6707229990698016,0.3348461962514426,0.7280657542715672
