agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r9_delay1,29.01484484166224,0.6793491183731266,1.0878611179928295,0.6893242679486591,0.3768700772294013,0.7969277504072975
