agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
rg_gate_stop_lev2,16.41475195628991,0.538370344115364,1.2077620873418606,0.4428135746912313,0.17292592871729687,0.4050789364235671
