,ret
2021-09-07,-0.00549487551525564
2021-09-08,0.0
2021-09-09,-0.0014036863989830455
2021-09-10,0.004192632248822785
2021-09-11,-0.004517576905120178
2021-09-12,0.0006236232215286742
2021-09-13,-0.00501350401918111
2021-09-14,0.001222315082347985
2021-09-15,-0.00044785912627334833
2021-09-16,0.0017477050152969534
2021-09-17,-0.005132689475428732
2021-09-18,-0.00013919066325105808
2021-09-19,-0.0031033927059192674
2021-09-20,-0.0032835804812581452
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,-2.168123256094936e-05
2021-09-24,-0.005771044940856131
2021-09-25,-9.233799316699771e-06
2021-09-26,-0.010630708863405865
2021-09-27,0.0016346134926560163
2021-09-28,0.0012858269744272658
2021-09-29,-0.004295860447853572
2021-09-30,7.28672853984851e-05
2021-10-01,-0.004908654570598703
2021-10-02,0.010295724692291982
2021-10-03,0.003940472825937789
2021-10-04,-5.974121610759565e-05
2021-10-05,-0.0002067022063638607
2021-10-06,0.004264359737785639
2021-10-07,0.0012075870960062502
2021-10-08,-0.0010319589878325492
2021-10-09,0.007014905338703774
2021-10-10,-0.015624779772478562
2021-10-11,0.008038406489934594
2021-10-12,-0.005737591551713182
2021-10-13,0.008623413538773238
2021-10-14,0.006086717451431387
2021-10-15,0.016765620245956073
2021-10-16,-0.006158812680877391
2021-10-17,0.0003830026542541071
2021-10-18,0.004589823890012651
2021-10-19,0.0021588034188651027
2021-10-20,0.010647641340882237
2021-10-21,-0.006380847215913156
2021-10-22,-0.0054008428017838905
2021-10-23,0.012338908628323628
2021-10-24,-0.02168874749945241
2021-10-25,0.023937199677192388
2021-10-26,0.006793519281817401
2021-10-27,-0.006879532047551602
2021-10-28,0.0030619128450923203
2021-10-29,-0.007874372613724345
2021-10-30,-0.005912669385170753
2021-10-31,-0.001968054554813089
2021-11-01,0.012138741345833225
2021-11-02,0.0049785857200277065
2021-11-03,0.01163256470052925
2021-11-04,0.013162331087722473
2021-11-05,-0.013519440268721854
2021-11-06,0.007371284823359599
2021-11-07,0.00947804571050032
2021-11-08,0.005864500421192439
2021-11-09,-0.01376455310480579
2021-11-10,-0.033456430563410536
2021-11-11,-0.001201930630694997
2021-11-12,-0.0008611075584727415
2021-11-13,0.0012770963729085436
2021-11-14,-0.0018437258268960638
2021-11-15,0.0011867812970556633
2021-11-16,-0.011439859894844091
2021-11-17,-0.0016513244026862908
2021-11-18,0.008833808913416754
2021-11-19,-0.004199429933711692
2021-11-20,0.005268616675033424
2021-11-21,0.004073955201324812
2021-11-22,0.002367096814035214
2021-11-23,-0.0015444947895926777
2021-11-24,0.004138279044813671
2021-11-25,-0.007148372703560454
2021-11-26,-0.004397131589342989
2021-11-27,-0.0022970449389234583
2021-11-28,-0.007500453400896262
2021-11-29,-0.007275676490505894
2021-11-30,0.004552016176959261
2021-12-01,-0.0034419894042315925
2021-12-02,0.00018288831167786592
2021-12-03,0.004892876414860257
2021-12-04,0.03727032340090437
2021-12-05,0.0026800490550317317
2021-12-06,-0.00584710179815921
2021-12-07,-0.0003451039586984825
2021-12-08,-0.0005301660665186944
2021-12-09,4.138136784591702e-05
2021-12-10,0.0022084555942074938
2021-12-11,-0.005033173959492777
2021-12-12,7.819970700928118e-06
2021-12-13,0.0028894885804057126
2021-12-14,-0.013199451363810899
2021-12-15,-0.014344274286818323
2021-12-16,0.0006529234372327264
2021-12-17,0.0008230725563137857
2021-12-18,-0.0069428335917997965
2021-12-19,0.003885752272273527
2021-12-20,0.0067206773834233
2021-12-21,-0.01158356401886271
2021-12-22,-0.006279883463794737
2021-12-23,-0.004682632794706829
2021-12-24,-0.014205715310229306
2021-12-25,0.009982279415533597
2021-12-26,0.0046061011206990025
2021-12-27,-0.005642149961679238
2021-12-28,-0.020671722640327683
2021-12-29,0.005976581176422699
2021-12-30,-0.004907724630010476
2021-12-31,0.0027023420051188194
2022-01-01,-0.006311782118021795
2022-01-02,-0.005193905517684716
2022-01-03,0.013941208699897754
2022-01-04,-0.004057326450636236
2022-01-05,0.019193414907581603
2022-01-06,0.0002039778232101138
2022-01-07,0.017185850783320435
2022-01-08,0.0072159711482739945
2022-01-09,-0.0068024702637523886
2022-01-10,0.012812018164577735
2022-01-11,-0.01971179184613242
2022-01-12,-0.010637926316659841
2022-01-13,0.003415556346317611
2022-01-14,-0.002475529536364369
2022-01-15,-0.0022838751944694495
2022-01-16,0.004433752162315636
2022-01-17,-0.008041269403616031
2022-01-18,-0.004678450238865337
2022-01-19,0.000173805517669237
2022-01-20,0.004051922897573018
2022-01-21,0.046432484042225185
2022-01-22,0.011605663247206546
2022-01-23,-0.007893184133010153
2022-01-24,-0.002769995091438411
2022-01-25,-0.0004016181853735301
2022-01-26,-0.0008943524741808075
2022-01-27,-1.77079408584718e-05
2022-01-28,-5.3902990598521925e-05
2022-01-29,-4.9796279317992654e-05
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,-0.00361585159839433
2022-02-07,0.00796159183986194
2022-02-08,-0.007440124297178744
2022-02-09,-0.0012845028204664481
2022-02-10,-0.007867401106781326
2022-02-11,-0.008148222538931812
2022-02-12,-0.0005878905882134777
2022-02-13,0.00013841243300832923
2022-02-14,-0.005401668554245136
2022-02-15,-0.004264015024456773
2022-02-16,0.0001922064449212432
2022-02-17,-0.004533061208087579
2022-02-18,0.002722063705915642
2022-02-19,-0.0006476578449716964
2022-02-20,0.014665388106934346
2022-02-21,0.0180881236411469
2022-02-22,-0.01147294428862968
2022-02-23,-0.002654388562558846
2022-02-24,-0.005998897678022356
2022-02-25,-0.0004090859704820516
2022-02-26,0.002676244154966142
2022-02-27,-0.004878917721584626
2022-02-28,0.007257069562598098
2022-03-01,-0.001420760677247789
2022-03-02,0.0017614978698772194
2022-03-03,0.0014461167183982204
2022-03-04,-0.009030138234303181
2022-03-05,-0.00607186365044759
2022-03-06,0.0
2022-03-07,-0.0009631358987693151
2022-03-08,-0.0006467495064712017
2022-03-09,-0.004119303664887433
2022-03-10,0.003034750481444755
2022-03-11,-0.0019354933244011537
2022-03-12,-0.0006159891602227475
2022-03-13,0.007477986758077416
2022-03-14,-0.005445211417665174
2022-03-15,-0.004183861753599025
2022-03-16,-0.015968189449848496
2022-03-17,0.0012554843480096821
2022-03-18,-0.0014369068416342718
2022-03-19,-0.00585214127831473
2022-03-20,-0.007147215494600796
2022-03-21,0.0013987570801409135
2022-03-22,0.004090875401623098
2022-03-23,0.011363749435106945
2022-03-24,0.011749054867173061
2022-03-25,-0.015371914631535328
2022-03-26,0.01209591556877382
2022-03-27,0.02956079853134399
2022-03-28,-0.004239051816586501
2022-03-29,0.01503707886526055
2022-03-30,0.0024568173695122455
2022-03-31,-0.01861537616760868
2022-04-01,0.013990154852024988
2022-04-02,-0.004425791564769681
2022-04-03,0.007462059781460218
2022-04-04,-0.007815070569227105
2022-04-05,-0.008018583311191194
2022-04-06,-0.017512686902096546
2022-04-07,-0.005493553006565042
2022-04-08,0.008344241696983508
2022-04-09,-0.009228961436437873
2022-04-10,0.011443262194221046
2022-04-11,0.03387929806673194
2022-04-12,-0.01024363227204341
2022-04-13,-0.0025147355788986015
2022-04-14,0.002024794076365248
2022-04-15,-5.4080943594889064e-05
2022-04-16,-0.001094315179900759
2022-04-17,0.0026384149455159953
2022-04-18,-0.0063101350962520356
2022-04-19,-0.004693280138067646
2022-04-20,-6.454163533518401e-06
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.00044724594614280546
2022-04-25,-0.011614471335273694
2022-04-26,0.02744342708970301
2022-04-27,-0.011137957910101472
2022-04-28,0.0031408909472143264
2022-04-29,0.025212557801458226
2022-04-30,0.037425629113796946
2022-05-01,-0.00906910107637329
2022-05-02,-0.0008281473940407705
2022-05-03,0.0016315064882368741
2022-05-04,-0.007204338242020116
2022-05-05,-0.0007580221304290699
2022-05-06,0.0012812542083096435
2022-05-07,0.003998751076079523
2022-05-08,0.006462470117851271
2022-05-09,0.034393996821121126
2022-05-10,-0.013219229437296873
2022-05-11,0.00632201551337949
2022-05-12,0.0006622418006230183
2022-05-13,-0.004841333200962461
2022-05-14,-0.00016547284719028868
