,ret
2022-11-06,-0.011033756427299556
2022-11-07,-0.0001494045528017465
2022-11-08,-0.007075692375104443
2022-11-09,0.010196969350938232
2022-11-10,-0.004926956184409342
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,-0.0025848948781536036
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0003734443868845617
2022-11-21,0.004477634338622236
2022-11-22,-0.015672052879822592
2022-11-23,-0.008478616037270894
2022-11-24,0.0005292487231814088
2022-11-25,0.0007782585821765206
2022-11-26,0.00047555639633507606
2022-11-27,0.00041066414892209285
2022-11-28,0.0025536150314770497
2022-11-29,-0.0018148174223382892
2022-11-30,-0.005456235264400275
2022-12-01,-0.004548930989740258
2022-12-02,-0.007676144049953708
2022-12-03,-0.006302162253529368
2022-12-04,0.0050431316219840955
2022-12-05,-0.00873193259525853
2022-12-06,-0.0008594589314182787
2022-12-07,-0.008537377232245541
2022-12-08,0.0041635056724497735
2022-12-09,9.992551591054962e-05
2022-12-10,0.0005870300583921347
2022-12-11,0.0025823328082399256
2022-12-12,0.004077167675647116
2022-12-13,0.0016433660901228784
2022-12-14,0.0004299013138303604
2022-12-15,-0.008009259661329165
2022-12-16,0.008808600409511069
2022-12-17,-0.00461745729771444
2022-12-18,0.0035266885581171086
2022-12-19,0.012591427982358284
2022-12-20,-0.014063406931513662
2022-12-21,0.0030651627687792032
2022-12-22,0.00014591452121313594
2022-12-23,-0.00019262890735809223
2022-12-24,0.0035142430578503953
2022-12-25,0.0009679489774169429
2022-12-26,-0.005599888446229309
2022-12-27,0.004876178886325144
2022-12-28,0.01452351179436046
2022-12-29,0.00035867390790774085
2022-12-30,0.0027568781528228103
2022-12-31,-0.0023325524636120696
2023-01-01,-0.0010845598195191742
2023-01-02,-0.008991479999919987
2023-01-03,0.0017076679637575247
2023-01-04,-0.010185628951267723
2023-01-05,0.0017109629073624503
2023-01-06,0.0018215155006556071
2023-01-07,-0.0026713096900971138
2023-01-08,0.01843177307003121
2023-01-09,0.015122308675715365
2023-01-10,0.006748772722147809
2023-01-11,0.01477158510016747
2023-01-12,0.014369454740663461
2023-01-13,0.02061731955244975
2023-01-14,0.035361445220684636
2023-01-15,-0.008738850275295102
2023-01-16,0.0005769970520199027
2023-01-17,-0.0003897287164381098
2023-01-18,-0.026803336545261472
2023-01-19,0.003524622434943788
2023-01-20,0.008715383945565805
2023-01-21,-0.0046376542607179565
2023-01-22,2.6467761856911494e-05
2023-01-23,0.0033688449961016297
2023-01-24,-0.011940155937702989
2023-01-25,0.009756042563541826
2023-01-26,0.0023277577428676938
2023-01-27,0.0067397498625656575
2023-01-28,-0.006053076964212257
2023-01-29,0.0193938765940635
2023-01-30,-0.026886009036696506
2023-01-31,0.010977115495840016
2023-02-01,0.0021992298899823886
2023-02-02,-0.0007897976452460967
2023-02-03,0.0026134354122227424
2023-02-04,-0.0009488863516058382
2023-02-05,-0.00841641174014624
2023-02-06,-0.0038191005887250303
2023-02-07,0.012008849432626763
2023-02-08,-0.0016041002158651428
2023-02-09,-0.017312259679803998
2023-02-10,-7.774433845976069e-05
2023-02-11,0.0004266823099092089
2023-02-12,-0.00036258675052148857
2023-02-13,-0.0011889511965760163
2023-02-14,0.0
2023-02-15,0.0003048762933993797
2023-02-16,-0.005698243993068689
2023-02-17,0.01202918778781618
2023-02-18,-0.0016602129149106443
2023-02-19,-0.0030548199942013136
2023-02-20,0.0013289653107521446
2023-02-21,-0.00848106800579025
2023-02-22,-0.0035124311627675723
2023-02-23,-0.00032428403900170366
2023-02-24,-0.0034941331627210237
2023-02-25,-0.001180730557793597
2023-02-26,-7.345418729790917e-06
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,-2.995933209557313e-05
2023-03-03,-0.0010210979719031395
2023-03-04,0.0017016020771632057
2023-03-05,-0.00010738445673956212
2023-03-06,-5.431338684907355e-05
2023-03-07,0.0005403493681945637
2023-03-08,0.002254381473176047
2023-03-09,0.004102725776762377
2023-03-10,0.0001836857110020318
