agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
don_lo_budget,2.5921639674304036,0.15791058208500952,0.9323758109318467,0.19845926488657795,0.02529025454222411,0.09407842170788623
