agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
rg_base,18.01137918808979,0.5605087948832219,1.227460646383821,0.5248162709067996,0.13874524206623906,0.5759260657368829
