agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r7_mtf10,113.92174980928597,1.0728756860937798,1.3816882939343347,0.6770505938360325,0.37633297828227885,0.7939031003352088
