year,return,max_drawdown
2020,1.4215053529627895,0.5873837382032971
2021,0.46899762563278524,0.5830880510356392
2022,-0.7029198547207626,0.808947148816142
2023,0.33840996148625835,0.6837944495932577
2024,0.18107180965130576,0.6063372808506985
2025,-0.4867400279197064,0.6189077673623362
2026,0.06716003372636759,0.5638988583887516
