year,return,max_drawdown
2020,4.780873661516305,0.2334153541541416
2021,1.3682022617314984,0.24864099691754016
2022,-0.0162869024500788,0.6706900001373722
2023,1.7392871855199155,0.39524953180620315
2024,1.1081539168788699,0.35376821905136424
2025,0.510881293099342,0.3934315574673569
2026,0.21124639629616082,0.5746631575030017
