agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r9_rsregime,33.25323283770445,0.714966880665834,1.1243079456331506,0.6420661585121741,0.3858241852672955,0.7982174076818844
