agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r8_short40,100.37547204167731,1.0328734240778785,1.3648489379798436,0.6698974776497821,0.37586406081088697,0.7847875450682288
