agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
don_lev2,55.12424148427895,0.8537224006795823,1.3835951867354441,0.5551096366120964,0.1139894429384749,0.5980385662117312
