agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r9_basisbook,44.33239319373011,0.7925844617213187,1.1691529759825856,0.670669976912165,0.4240201126284575,0.8074366593862041
