year,return,max_drawdown
2020,3.670310222511448,0.27920513396397795
2021,1.4346579943259115,0.18150239422873804
2022,0.4866975332321646,0.5554812921161173
2023,1.5381699199124008,0.2983240801886343
2024,1.253873797855697,0.3096109540121301
2025,0.1684048884555016,0.3858149118847596
2026,-0.08649905849357964,0.6166745837616978
