agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
ts_ma50_stops,2.5410379253315063,0.15436546552585995,0.5682514059636393,0.4943225253101573,0.3796054419723829,0.7188216592334741
