year,return,max_drawdown
2020,33.06275375347854,0.151703230457521
2021,16.90871954229512,0.20728283610667764
2022,3.9799890022667412,0.3480889490664011
2023,13.101462004855048,0.19907752929270206
2024,13.734198690973475,0.2710921392079829
2025,6.648058748504931,0.23961227356403858
2026,2.1462595645068534,0.33752756275812523
