agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
audit_peek1,15188297.72173339,11.748203419467483,3.938533122793628,0.348088949066402,0.3939852760490219,0.7147422930115257
