agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
a2_n20,477.1963915341411,1.5842325188689332,1.498544507173431,0.7527956301285375,0.7684889285818367,1.0656699112784598
