agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r7_atrstop12,28.5765561465576,0.675419084267348,1.0207460227729646,0.8265727054409455,0.3700324817893722,1.1889186334878645
