agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
rg_100_gate,9.857551985282223,0.4222330790037523,1.0581619880861848,0.5170062434679746,0.11612302621330187,0.482627168836371
