agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r8_gatelongsonly,99.60353306564271,1.030459041880512,1.344775323356953,0.6691879027021418,0.3761062674644491,0.7990623209999547
