year,return,max_drawdown
2020,0.8973200148909168,0.24829893920888124
2021,0.9551880007237619,0.23385663089406483
2022,0.10574123352868936,0.43129095164079867
2023,0.019805035951055094,0.44378977882804926
2024,-0.2035567450731225,0.4588558372864622
2025,0.2821989604712547,0.20391256848748307
2026,-0.013680739865966851,0.3487551736477088
