agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r9_basisgate,109.87510077489924,1.0613675021575837,1.3740074578667578,0.6770505938360325,0.37628225329558274,0.7938692695252788
