agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r8_don15,94.4995105856108,1.014084449882101,1.3211191693643727,0.7071113032677057,0.4156917628713137,0.8733758971017663
