year,return,max_drawdown
2020,2.3366585818342007,0.25885751414007074
2021,2.4813339383289854,0.3403509786211564
2022,-0.20962442648668633,0.5101242347731259
2023,1.1409629569580488,0.28142916750356195
2024,0.4355162462913762,0.3477173350232724
2025,0.08368581301602185,0.29336681879111937
2026,-0.06446621522397955,0.4863399601736508
