agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
don_20_10_lo,19.077413894132732,0.5743824507075526,1.377910987105985,0.4318120440433594,0.09380231272784581,0.4303650043380739
