year,return,max_drawdown
2020,2.0740892680234775,0.22457774796014485
2021,1.8153030619658321,0.19851989196628517
2022,-0.2656609917320314,0.3644748815502028
2023,0.7584243004807887,0.28894478854676675
2024,0.6137341508608323,0.2513217532048584
2025,0.056577804888340966,0.22861738482432548
2026,0.0012075728259000051,0.16027735209934335
