year,return,max_drawdown
2020,7.599546407080046,0.3908705169535208
2021,1.5660647848614428,0.42626851983139546
2022,-0.36007282699045584,0.7494220516575465
2023,3.2390247556601786,0.5486931642063986
2024,1.5027572514043164,0.42425898823615293
2025,-0.0024150337384292175,0.41160463928781965
2026,0.13501643573639943,0.7511997897788443
