agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r4_ratchet,35.645772375662325,0.7334065858302261,1.3535674821051218,0.467975020941804,0.23972942250626506,0.5880643503793865
