year,return,max_drawdown
2020,0.5109390192955408,0.49109916022168776
2021,2.5393069078839705,0.24057148223635272
2022,0.15481207752903092,0.5758218957791772
2023,0.33486143013368763,0.28603479476705107
2024,0.3589176535654721,0.43383469741805825
2025,0.3188578898097256,0.3116883592985974
2026,0.04287638258794568,0.44534263748449576
