agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
cap100_1h,76.72486808627167,0.9504407001790018,1.3340084867166153,0.6833167009522123,0.3958283381306696,0.7005721307791593
