,0
2021-12-14,1.8944707594425614
2021-12-15,1.887346115838833
2021-12-16,1.8877054099335704
2021-12-17,1.8875973082493127
2021-12-18,1.8814495368367554
2021-12-19,1.884674464753483
2021-12-20,1.887130819692633
2021-12-21,1.8744549491007882
2021-12-22,1.8650133865629805
2021-12-23,1.8705936157124778
2021-12-24,1.8366219440014189
2021-12-25,1.8554689424450628
2021-12-26,1.8568085295130947
2021-12-27,1.8446145692861113
2021-12-28,1.8161134239129064
2021-12-29,1.8161058629780256
2021-12-30,1.812620276100924
2021-12-31,1.8136519834329388
2022-01-01,1.8089485828019927
2022-01-02,1.8066040238292225
2022-01-03,1.8096811673140076
2022-01-04,1.809240171155649
2022-01-05,1.8374692731375297
2022-01-06,1.845052559461233
2022-01-07,1.8843368482864726
2022-01-08,1.886637433453711
2022-01-09,1.872252511308415
2022-01-10,1.8857299462941337
2022-01-11,1.850403392984123
2022-01-12,1.8283418687182988
2022-01-13,1.830944825941597
2022-01-14,1.829872442448884
2022-01-15,1.8297963842641165
2022-01-16,1.8297981245358097
2022-01-17,1.8316042506045005
2022-01-18,1.8312653875153564
2022-01-19,1.8326907718577488
2022-01-20,1.837239355660869
2022-01-21,1.939401502976189
2022-01-22,2.004142604822186
2022-01-23,1.9665373286366117
2022-01-24,1.9657859497702015
2022-01-25,1.965312189098852
2022-01-26,1.9650073240771377
2022-01-27,1.9650073240771377
2022-01-28,1.9650073240771377
2022-01-29,1.9650073240771377
2022-01-30,1.9650073240771377
2022-01-31,1.9650073240771377
2022-02-01,1.9650073240771377
2022-02-02,1.9650073240771377
2022-02-03,1.9650073240771377
2022-02-04,1.9650073240771377
2022-02-05,1.9650073240771377
2022-02-06,1.9650073240771377
2022-02-07,1.965594976589569
2022-02-08,1.966362065819428
2022-02-09,1.9673366389887483
2022-02-10,1.955308799178173
2022-02-11,1.9448483369355571
2022-02-12,1.943514597539791
2022-02-13,1.9436989036127408
2022-02-14,1.9307334157794198
2022-02-15,1.9225554363443635
2022-02-16,1.9216792429520573
2022-02-17,1.9187858644873912
2022-02-18,1.921915346570367
2022-02-19,1.913759839355608
2022-02-20,1.944941193800746
2022-02-21,1.9908785658603194
2022-02-22,1.9595687611293595
2022-02-23,1.9415490566572624
2022-02-24,1.9106550127766044
2022-02-25,1.9094201017606784
2022-02-26,1.916854924123673
2022-02-27,1.9047042570694257
2022-02-28,1.9243440145430801
2022-03-01,1.9245941545229257
2022-03-02,1.9247493357197747
2022-03-03,1.9204245805455027
2022-03-04,1.911234520211004
2022-03-05,1.9111392553484279
2022-03-06,1.9111392553484279
2022-03-07,1.9112009994355834
2022-03-08,1.9105315157545597
2022-03-09,1.9060791156581254
2022-03-10,1.905196280214016
2022-03-11,1.896894218266464
2022-03-12,1.8922766679152843
2022-03-13,1.892196415850222
2022-03-14,1.8844251763242932
2022-03-15,1.881506317579167
2022-03-16,1.8579241873618682
2022-03-17,1.8610231754311053
2022-03-18,1.8602603147060417
2022-03-19,1.8493546617879406
2022-03-20,1.8402090207954152
2022-03-21,1.842325338356908
2022-03-22,1.8374298712629742
2022-03-23,1.8408716417745716
2022-03-24,1.8562282236656855
2022-03-25,1.8444460694044087
2022-03-26,1.854784500989681
2022-03-27,1.8880644692965338
2022-03-28,1.8890763060394642
2022-03-29,1.9091624147202988
2022-03-30,1.914833617947611
2022-03-31,1.8854237715877311
2022-04-01,1.9129509458255607
2022-04-02,1.9054772788878311
2022-04-03,1.91958801452707
2022-04-04,1.9105618395031294
2022-04-05,1.8982250082240775
2022-04-06,1.8649927742786425
2022-04-07,1.8606053531442217
2022-04-08,1.8682650231913216
2022-04-09,1.8584443637081047
2022-04-10,1.867431533835889
2022-04-11,1.90495798837605
2022-04-12,1.8661839614068778
2022-04-13,1.859164539239418
2022-04-14,1.859868487639643
2022-04-15,1.8587613295509156
2022-04-16,1.8583800696515222
2022-04-17,1.861560811975929
2022-04-18,1.846973730793074
2022-04-19,1.8386126648484
2022-04-20,1.8386126648484
2022-04-21,1.8386126648484
2022-04-22,1.8386126648484
2022-04-23,1.8386126648484
2022-04-24,1.8392877960744767
2022-04-25,1.8175272376097107
2022-04-26,1.8514924346405932
2022-04-27,1.8334331505163821
2022-04-28,1.8423488426407761
2022-04-29,1.896968149733434
2022-04-30,1.9777961973250004
2022-05-01,1.966256240543443
2022-05-02,1.965959854160832
2022-05-03,1.9694166819612449
2022-05-04,1.9607900545245414
2022-05-05,1.9726200874506943
2022-05-06,1.9790954453453526
2022-05-07,1.993291317665714
2022-05-08,2.019548255898757
2022-05-09,2.1612718493849643
2022-05-10,2.0924289045191844
2022-05-11,2.1026576102857018
2022-05-12,2.1000674009195404
2022-05-13,2.1006214105881265
2022-05-14,2.099467048444856
2022-05-15,2.0976990121697603
2022-05-16,2.0976305547209173
2022-05-17,2.0976130542013425
2022-05-18,2.097669231611665
2022-05-19,2.094425597808774
2022-05-20,2.097732468491108
2022-05-21,2.094544894659316
2022-05-22,2.0929526650520254
2022-05-23,2.094183134504218
2022-05-24,2.0940469712123853
2022-05-25,2.0947086772831764
2022-05-26,2.10783172121278
2022-05-27,2.1236948002496265
2022-05-28,2.1008782695904524
2022-05-29,2.092126056571243
2022-05-30,2.0786493264622803
2022-05-31,2.0785633813008375
2022-06-01,2.059000629505044
2022-06-02,2.056409023648467
2022-06-03,2.0611742221719394
2022-06-04,2.0578040535313447
2022-06-05,2.0578053356666857
2022-06-06,2.055336790874168
2022-06-07,2.0527392934532527
2022-06-08,2.054641052329903
2022-06-09,2.0516754212814847
2022-06-10,2.065774400158032
2022-06-11,2.1156497660837497
2022-06-12,2.1867480425726127
2022-06-13,2.3041642662102597
2022-06-14,2.274763260776177
2022-06-15,2.2549940364272643
2022-06-16,2.2546489423544633
2022-06-17,2.2546489423544633
2022-06-18,2.2527490336784055
2022-06-19,2.22320807571035
2022-06-20,2.223435604391121
2022-06-21,2.222741873530258
2022-06-22,2.222741873530258
2022-06-23,2.222741873530258
2022-06-24,2.222741873530258
2022-06-25,2.222741873530258
2022-06-26,2.2079129991948565
2022-06-27,2.207895967901622
2022-06-28,2.207895967901622
2022-06-29,2.207895967901622
2022-06-30,2.2072474505175865
2022-07-01,2.20769841772895
2022-07-02,2.2074039390033655
2022-07-03,2.207390905424789
2022-07-04,2.20684596274866
2022-07-05,2.2072547742371276
2022-07-06,2.206888160422546
2022-07-07,2.2034246438507377
2022-07-08,2.200112184472086
2022-07-09,2.202342499673845
2022-07-10,2.182024009497761
2022-07-11,2.1619786148267317
2022-07-12,2.1714469604134474
2022-07-13,2.1461200969082315
2022-07-14,2.1374426261299173
2022-07-15,2.131049517304368
2022-07-16,2.142777046632301
2022-07-17,2.133651456479373
2022-07-18,2.2081045314096093
2022-07-19,2.22514716102035
2022-07-20,2.1858215264089758
2022-07-21,2.187865983084631
2022-07-22,2.1751820545362173
2022-07-23,2.1689255704306785
2022-07-24,2.1719900920028326
2022-07-25,2.1521959150840426
2022-07-26,2.1520933683966
2022-07-27,2.1520933683966
2022-07-28,2.1608206218328174
2022-07-29,2.166517975304736
2022-07-30,2.146634095924309
2022-07-31,2.1313664682959916
2022-08-01,2.1209541718550446
2022-08-02,2.1120845975343867
2022-08-03,2.115711461303014
2022-08-04,2.127557423812391
2022-08-05,2.1335960098100393
2022-08-06,2.1309629242394417
2022-08-07,2.142957236781633
2022-08-08,2.150089726177739
2022-08-09,2.1301733502997493
2022-08-10,2.1513893692650607
2022-08-11,2.145076215555547
2022-08-12,2.1601272690470514
2022-08-13,2.1642011145078532
2022-08-14,2.147858566949618
2022-08-15,2.125670167578876
2022-08-16,2.123489583052
2022-08-17,2.1001700728312565
2022-08-18,2.0991485078721515
2022-08-19,2.1014175701262348
2022-08-20,2.0995464618049553
2022-08-21,2.0973010336382534
2022-08-22,2.09592581025033
2022-08-23,2.0910668778862584
2022-08-24,2.089362809376639
2022-08-25,2.088021329170127
2022-08-26,2.105661170436776
2022-08-27,2.111616792561282
2022-08-28,2.1268371200031555
2022-08-29,2.086232810255696
2022-08-30,2.09037223747037
2022-08-31,2.087538842145824
2022-09-01,2.0826307973192355
2022-09-02,2.08322289939453
2022-09-03,2.084780395151271
2022-09-04,2.0816759122192847
2022-09-05,2.0824763570497815
2022-09-06,2.079887217694233
2022-09-07,2.0637895358954483
2022-09-08,2.0625546690967265
2022-09-09,2.050378742660571
2022-09-10,2.0531126304170337
2022-09-11,2.0500744801888713
2022-09-12,2.0544985565578453
2022-09-13,2.001117286162314
2022-09-14,2.0021634372660544
2022-09-15,2.00027104183458
2022-09-16,1.9996286869869868
2022-09-17,2.001024954667804
2022-09-18,1.997135049471077
2022-09-19,1.982856826438182
2022-09-20,1.9892901333635764
2022-09-21,1.9907536975867208
2022-09-22,1.985436775748748
2022-09-23,1.977961797530326
2022-09-24,1.9795442908658003
2022-09-25,1.9804852351935145
2022-09-26,1.9773725175407557
2022-09-27,1.9728122547334406
2022-09-28,1.9716961757085298
2022-09-29,1.9712300911344913
2022-09-30,1.9719494917347047
2022-10-01,1.9729533642007546
2022-10-02,1.975281094443728
2022-10-03,1.9733113316778066
2022-10-04,1.9740821511374484
2022-10-05,1.9735239665549151
2022-10-06,1.970654092844848
2022-10-07,1.968141248150941
2022-10-08,1.9658331207057578
2022-10-09,1.9652129873076756
2022-10-10,1.9724020986703212
2022-10-11,1.9753906818298839
2022-10-12,1.9781567580790358
2022-10-13,1.9712736994978817
2022-10-14,1.9671030051646643
2022-10-15,1.968283043998816
2022-10-16,1.9657642168900995
2022-10-17,1.9636156098651711
2022-10-18,1.967050264638356
2022-10-19,1.97226959201325
2022-10-20,1.9782900507016847
2022-10-21,1.9677655931211897
2022-10-22,1.9612484238803378
2022-10-23,1.9497900000688586
2022-10-24,1.9549205995540833
2022-10-25,1.9513052624430114
2022-10-26,1.9616852600291403
2022-10-27,1.9462212528380118
2022-10-28,1.9611961496164214
2022-10-29,1.9728493726361012
2022-10-30,1.9774885498036274
2022-10-31,1.9791791938817187
2022-11-01,1.972652951965872
2022-11-02,1.9539405751789083
2022-11-03,1.9550558976459336
2022-11-04,2.000106832912542
2022-11-05,2.002892204965657
2022-11-06,1.9576892692863832
2022-11-07,1.9571431176065222
2022-11-08,1.9313776777960658
2022-11-09,1.9626205890202708
2022-11-10,1.9430704435084387
2022-11-11,1.9430704435084387
2022-11-12,1.9430704435084387
2022-11-13,1.9430704435084387
2022-11-14,1.9341275368677922
2022-11-15,1.9341275368677922
2022-11-16,1.9341275368677922
2022-11-17,1.9341275368677922
2022-11-18,1.9341275368677922
2022-11-19,1.9341275368677922
2022-11-20,1.9347238241085007
2022-11-21,1.9419044653218651
2022-11-22,1.9154266106463116
2022-11-23,1.902944193542955
