,EW,ADAPTIVE-RAW,META-GT
2021-08-04,7.040913111417053,4.926558102008338,6.867956793687857
2021-08-05,7.166063667323379,5.013960632221944,6.989801860514805
2021-08-06,7.319593676467155,5.12141780756911,7.139604465533352
2021-08-07,8.000886578741516,5.5974079732020785,7.803167103809128
2021-08-08,7.353157580389207,5.145302318681766,7.172901097170195
2021-08-09,7.8812884678851605,5.5215303857714435,7.6973885904347625
2021-08-10,8.492046919793932,5.942283584521813,8.283947143077324
2021-08-11,9.169240880628836,6.414350195430128,8.94204007942964
2021-08-12,8.697768169278804,6.083555261968166,8.480889461991179
2021-08-13,9.568751959379531,6.693226986517753,9.330813278140388
2021-08-14,9.606529210844883,6.717041054204557,9.364011706854393
2021-08-15,9.722512461232945,6.798752144227885,9.477922519276678
2021-08-16,9.958534644603697,6.966100972276265,9.711218158283154
2021-08-17,9.20780379320177,6.436291090152408,8.972627177733841
2021-08-18,9.139440437667647,6.388924141868371,8.90659443285847
2021-08-19,9.362023417416294,6.546116318516767,9.12573100958672
2021-08-20,9.700827417671896,6.785921236136204,9.460035361432844
2021-08-21,9.862085538597363,6.898489580789846,9.616963283809932
2021-08-22,9.862591161629485,6.899381252590405,9.618206334896225
2021-08-23,10.201616441578325,7.138008794366677,9.950869344804762
2021-08-24,9.851482724842551,6.8981508434794545,9.616491060979305
2021-08-25,9.94451908530925,6.963255676241381,9.707251622249638
2021-08-26,9.570868481652028,6.701597329518351,9.342482105115762
2021-08-27,9.791035721607741,6.857857634521691,9.560319589442585
2021-08-28,9.672896213144893,6.77105783881276,9.439314775475841
2021-08-29,9.670371334302915,6.7708186347824135,9.43898130880169
2021-08-30,9.461264298593235,6.622404210531894,9.232081515435384
2021-08-31,9.666412218954033,6.767108354848274,9.433808926429956
2021-09-01,10.384473934091131,7.271417678159915,10.136850395025723
2021-09-02,10.20752047519159,7.1497223616044,9.96719885356583
2021-09-03,10.249004006605968,7.182758353889173,10.013253271873802
2021-09-04,10.161364482194092,7.119328895703774,9.924828296618408
2021-09-05,10.292282717661726,7.211028409467211,10.052663650528622
2021-09-06,10.434135819057907,7.312286931808356,10.193824912008145
2021-09-07,10.116257364532887,7.087373655834427,9.88028052062341
2021-09-08,10.116257364532887,7.087373655834427,9.88028052062341
2021-09-09,10.045499651267443,7.033992181540274,9.805863117754225
2021-09-10,10.045499651267443,7.033992181540274,9.805863117754225
2021-09-11,10.045499651267443,7.033992181540274,9.805863117754225
2021-09-12,10.042915444097565,7.0322600484541065,9.803448406519648
2021-09-13,9.885421127070902,6.919081165344117,9.645669352043383
2021-09-14,9.983815242967044,6.983074513925453,9.734880428831628
2021-09-15,9.949571182726215,6.9594475206405315,9.701942794547067
2021-09-16,9.912055260164957,6.934114236991491,9.666626475538687
2021-09-17,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-18,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-19,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-20,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-21,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-22,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-23,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-24,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-25,9.843061319256595,6.888556116592965,9.603115359660208
2021-09-26,9.706328656040952,6.792865116731921,9.46971560287615
2021-09-27,9.79784593940265,6.8569124588225545,9.559001950285653
2021-09-28,9.822397908792867,6.875563554507686,9.5850028451636
2021-09-29,9.696844508818794,6.785090322218032,9.45887701096359
2021-09-30,9.856098458275921,6.896550681565088,9.614260326526729
2021-10-01,9.906740745498103,6.931496597911514,9.662977308771442
2021-10-02,9.837260179356841,6.881617586303169,9.593442576906954
2021-10-03,9.726862112852157,6.801902079912874,9.482313743685173
2021-10-04,9.589290058655854,6.703790946882254,9.345540156795096
2021-10-05,9.777396037504836,6.83520618371648,9.528741927670747
2021-10-06,9.981981469604532,6.981515607911976,9.732707207908565
2021-10-07,10.240640724393298,7.182302059547572,10.012617166552719
2021-10-08,10.193872383807095,7.168817173679744,9.993818319245854
2021-10-09,10.391634827731446,7.314963148464263,10.197555739897057
2021-10-10,9.90204052670174,6.960466114206758,9.70364124086554
2021-10-11,10.160180287694066,7.136544331289053,9.949519451339755
2021-10-12,10.001438616132724,7.030774585487304,9.802058986671462
2021-10-13,10.317847574332127,7.243336544133431,10.0987695923657
2021-10-14,10.512498329625686,7.381889003361757,10.291941530971227
2021-10-15,10.854816392901421,7.620127368401861,10.624097070333889
2021-10-16,10.724956278651897,7.533913195349274,10.503895963571896
2021-10-17,10.8055842213994,7.590789247970797,10.583193418170113
2021-10-18,10.947988732889183,7.690816527733319,10.72265296766336
2021-10-19,11.019886592268728,7.740043028712051,10.791285301421924
2021-10-20,11.319391960632851,7.946251463815248,11.078784227009761
2021-10-21,11.089577306479542,7.801624312237425,10.87714286026041
2021-10-22,10.930200049890999,7.6998728005498815,10.735279360484238
2021-10-23,10.901670821110683,7.676826107420536,10.703346563212436
2021-10-24,10.676410565265995,7.521467969016364,10.486209761616594
2021-10-25,11.115629910211984,7.778765368598893,10.858336866863713
