year,return,max_drawdown
2020,5.357219246104163,0.2871122131856768
2021,2.10002251350989,0.15062491984434678
2022,0.16370168559823361,0.4416829265851918
2023,2.031946927693313,0.29734075252698355
2024,0.8833399507838262,0.3668751435968116
2025,0.2998879540732138,0.42017976638943977
2026,0.09010897792099648,0.4556106869297526
